Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment,Product_new
P6454,Refrigerator,Home Appliances,Vacuum Cleaner,292.12,24,Female,44,4,Positive,RefrigeratorHola
P6455,Dress,Clothing,Sweaters,134.53,32,Male,22,3,Neutral,DressHola
P6456,Football,Sports,Basketball,722.77,64,Female,7,5,Very Positive,FootballHola
P6457,Nail Polish,Beauty,Fragrance,181.71,53,Male,0,3,Neutral,Nail PolishHola
P6458,Yoga Mat,Sports,Basketball,54.97,27,Male,13,4,Neutral,Yoga MatHola
P6459,Air Conditioner,Home Appliances,Air Conditioner,178.63,61,Male,3,4,Neutral,Air ConditionerHola
P6460,Nail Polish,Beauty,Nail Polish,146.64,50,Male,20,3,Positive,Nail PolishHola
P6461,Washing Machine,Home Appliances,Air Conditioner,154.04,51,Female,8,3,Neutral,Washing MachineHola
P6462,Yoga Mat,Sports,Yoga Mat,467.75,37,Male,19,4,Very Positive,Yoga MatHola
P6463,Yoga Mat,Sports,Basketball,264.55,34,Male,14,4,Positive,Yoga MatHola
P6464,Chair,Furniture,Chair,1284.13,35,Female,29,5,Positive,ChairHola
P6465,Soccer Ball,Sports,Basketball,794.62,34,Male,20,4,Very Positive,Soccer BallHola
P6466,Microwave,Home Appliances,Microwave,384.3,62,Female,4,4,Positive,MicrowaveHola
P6467,Bookshelf,Furniture,Table,1142.0,42,Female,20,4,Very Positive,BookshelfHola
P6468,Foundation,Beauty,Nail Polish,148.05,36,Male,23,3,Neutral,FoundationHola
P6469,Air Conditioner,Home Appliances,Air Conditioner,849.63,44,Male,23,5,Very Positive,Air ConditionerHola
P6470,Tennis Racket,Sports,Yoga Mat,712.66,29,Male,8,5,Positive,Tennis RacketHola
P6471,Foundation,Beauty,Fragrance,110.85,46,Male,15,5,Positive,FoundationHola
P6472,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,539.54,57,Male,7,5,Very Positive,Vacuum CleanerHola
P6473,T-Shirt,Clothing,T-Shirts,194.93,35,Female,11,3,Positive,T-ShirtHola
P6474,Soccer Ball,Sports,Tennis Racket,162.11,56,Female,10,3,Neutral,Soccer BallHola
P6475,Perfume,Beauty,Fragrance,161.79,39,Male,10,5,Neutral,PerfumeHola
P6476,Washing Machine,Home Appliances,Microwave,896.21,49,Female,26,5,Very Positive,Washing MachineHola
P6477,Air Conditioner,Home Appliances,Vacuum Cleaner,547.85,31,Male,22,5,Positive,Air ConditionerHola
P6478,Cabinet,Furniture,Sofa,950.63,24,Female,16,5,Very Positive,CabinetHola
P6479,Refrigerator,Home Appliances,Microwave,269.52,27,Male,10,5,Very Positive,RefrigeratorHola
P6480,Headphones,Electronics,Mobile Phones,768.87,23,Male,13,5,Very Positive,HeadphonesHola
P6481,Soccer Ball,Sports,Bicycle,245.5,49,Female,15,5,Positive,Soccer BallHola
P6482,Perfume,Beauty,Makeup,58.32,29,Male,12,4,Neutral,PerfumeHola
P6483,Dining Table,Furniture,Bookshelf,1003.74,28,Male,17,4,Very Positive,Dining TableHola
P6484,Shoes,Clothing,Dresses,27.83,26,Male,39,2,Neutral,ShoesHola
P6485,Vacuum Cleaner,Home Appliances,Refrigerator,750.6,27,Male,34,4,Positive,Vacuum CleanerHola
P6486,Cabinet,Furniture,Table,1303.71,43,Male,28,4,Positive,CabinetHola
P6487,T-Shirt,Clothing,Dresses,85.19,63,Female,16,3,Neutral,T-ShirtHola
P6488,Pants,Clothing,Sweaters,153.3,31,Female,11,3,Neutral,PantsHola
P6489,Dining Table,Furniture,Table,1367.1,65,Female,6,5,Positive,Dining TableHola
P6490,Dining Table,Furniture,Cabinet,239.2,62,Male,19,4,Very Positive,Dining TableHola
P6491,Foundation,Beauty,Hair Care,149.01,56,Male,14,3,Neutral,FoundationHola
P6492,Yoga Mat,Sports,Yoga Mat,683.65,35,Female,18,5,Very Positive,Yoga MatHola
P6493,Air Conditioner,Home Appliances,Washing Machine,83.87,53,Male,0,4,Neutral,Air ConditionerHola
P6494,Shoes,Clothing,Sweaters,116.8,53,Male,11,3,Positive,ShoesHola
P6495,Skincare Cream,Beauty,Makeup,79.33,25,Male,29,5,Neutral,Skincare CreamHola
P6496,Basketball,Sports,Tennis Racket,613.81,49,Female,21,5,Positive,BasketballHola
P6497,Wireless Mouse,Electronics,Speakers,473.6,23,Male,37,4,Very Positive,Wireless MouseHola
P6498,Wireless Mouse,Electronics,Laptops,566.08,39,Female,12,5,Positive,Wireless MouseHola
P6499,Nail Polish,Beauty,Nail Polish,186.34,23,Female,21,5,Positive,Nail PolishHola
P6500,Chair,Furniture,Bookshelf,1332.64,63,Female,17,5,Very Positive,ChairHola
P6501,Foundation,Beauty,Makeup,28.04,51,Female,12,3,Neutral,FoundationHola
P6502,Microwave,Home Appliances,Washing Machine,633.94,59,Female,7,4,Positive,MicrowaveHola
P6503,Bookshelf,Furniture,Sofa,492.05,28,Male,6,4,Positive,BookshelfHola
P6504,Cabinet,Furniture,Cabinet,283.7,26,Female,43,4,Positive,CabinetHola
P6505,Wireless Mouse,Electronics,Speakers,391.15,49,Female,24,5,Very Positive,Wireless MouseHola
P6506,T-Shirt,Clothing,T-Shirts,138.17,38,Male,30,4,Neutral,T-ShirtHola
P6507,Refrigerator,Home Appliances,Refrigerator,264.22,46,Male,27,4,Very Positive,RefrigeratorHola
P6508,Washing Machine,Home Appliances,Vacuum Cleaner,549.67,54,Female,6,4,Positive,Washing MachineHola
P6509,Football,Sports,Yoga Mat,375.46,32,Female,19,4,Positive,FootballHola
P6510,Basketball,Sports,Bicycle,567.25,43,Male,10,4,Very Positive,BasketballHola
P6511,Tablet,Electronics,Smartwatches,475.98,64,Male,14,4,Very Positive,TabletHola
P6512,Air Conditioner,Home Appliances,Vacuum Cleaner,723.98,47,Female,26,4,Positive,Air ConditionerHola
P6513,Bluetooth Speaker,Electronics,Smartwatches,470.64,48,Female,30,5,Very Positive,Bluetooth SpeakerHola
P6514,Vacuum Cleaner,Home Appliances,Air Conditioner,437.08,53,Male,1,4,Positive,Vacuum CleanerHola
P6515,Jeans,Clothing,Dresses,58.38,24,Female,49,3,Neutral,JeansHola
P6516,Nail Polish,Beauty,Skin Care,24.71,25,Female,19,3,Negative,Nail PolishHola
P6517,Sweater,Clothing,Dresses,78.75,58,Male,11,5,Positive,SweaterHola
P6518,Dishwasher,Home Appliances,Refrigerator,367.55,60,Male,10,5,Positive,DishwasherHola
P6519,Nail Polish,Beauty,Fragrance,192.28,21,Female,19,5,Positive,Nail PolishHola
P6520,T-Shirt,Clothing,Sweaters,111.0,50,Female,20,3,Neutral,T-ShirtHola
P6521,Headphones,Electronics,Laptops,899.51,30,Female,21,4,Very Positive,HeadphonesHola
P6522,Wireless Mouse,Electronics,Laptops,975.14,59,Male,0,5,Positive,Wireless MouseHola
P6523,Soccer Ball,Sports,Yoga Mat,186.03,53,Female,9,3,Positive,Soccer BallHola
P6524,Bluetooth Speaker,Electronics,Smartwatches,972.15,54,Male,4,4,Very Positive,Bluetooth SpeakerHola
P6525,Vacuum Cleaner,Home Appliances,Air Conditioner,91.04,58,Female,2,5,Neutral,Vacuum CleanerHola
P6526,Nail Polish,Beauty,Fragrance,145.67,51,Female,4,4,Neutral,Nail PolishHola
P6527,Sofa,Furniture,Sofa,1061.22,58,Female,8,5,Positive,SofaHola
P6528,Jeans,Clothing,Dresses,77.84,52,Female,14,5,Neutral,JeansHola
P6529,Soccer Ball,Sports,Yoga Mat,340.16,27,Female,23,5,Positive,Soccer BallHola
P6530,Jeans,Clothing,Sweaters,161.7,20,Female,42,4,Positive,JeansHola
P6531,Sofa,Furniture,Sofa,1014.08,19,Female,22,4,Very Positive,SofaHola
P6532,Skincare Cream,Beauty,Skin Care,39.57,35,Female,20,1,Negative,Skincare CreamHola
P6533,Shoes,Clothing,T-Shirts,131.99,52,Female,6,5,Neutral,ShoesHola
P6534,Football,Sports,Football,247.6,40,Male,27,5,Positive,FootballHola
P6535,Perfume,Beauty,Makeup,73.64,20,Female,21,4,Positive,PerfumeHola
P6536,Dress,Clothing,Shoes,15.56,35,Male,14,3,Negative,DressHola
P6537,Tennis Racket,Sports,Bicycle,406.43,18,Male,41,5,Very Positive,Tennis RacketHola
P6538,Jacket,Clothing,Pants,122.78,39,Male,15,4,Positive,JacketHola
P6539,Washing Machine,Home Appliances,Washing Machine,496.04,60,Male,6,4,Positive,Washing MachineHola
P6540,Shoes,Clothing,Pants,85.94,65,Male,17,3,Positive,ShoesHola
P6541,T-Shirt,Clothing,Jackets,15.52,45,Female,19,2,Neutral,T-ShirtHola
P6542,Tablet,Electronics,Mobile Phones,1401.1,45,Female,28,5,Very Positive,TabletHola
P6543,Dishwasher,Home Appliances,Microwave,430.28,47,Female,30,5,Very Positive,DishwasherHola
P6544,Foundation,Beauty,Nail Polish,123.04,55,Female,7,4,Neutral,FoundationHola
P6545,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,529.98,47,Female,11,5,Positive,Vacuum CleanerHola
P6546,Skincare Cream,Beauty,Skin Care,21.97,65,Female,14,1,Negative,Skincare CreamHola
P6547,Washing Machine,Home Appliances,Air Conditioner,968.17,52,Female,18,4,Very Positive,Washing MachineHola
P6548,Yoga Mat,Sports,Tennis Racket,649.51,58,Female,4,4,Very Positive,Yoga MatHola
P6549,Microwave,Home Appliances,Microwave,614.89,42,Male,17,5,Positive,MicrowaveHola
P6550,Shoes,Clothing,Pants,91.6,21,Male,22,3,Neutral,ShoesHola
P6551,Pants,Clothing,Dresses,75.55,25,Female,34,5,Positive,PantsHola
P6552,Couch,Furniture,Cabinet,1028.58,47,Female,20,4,Positive,CouchHola
P6553,Lipstick,Beauty,Makeup,12.54,28,Male,7,3,Negative,LipstickHola
P6554,Shampoo,Beauty,Makeup,182.62,54,Male,17,4,Neutral,ShampooHola
P6555,Headphones,Electronics,Mobile Phones,104.3,18,Female,34,5,Neutral,HeadphonesHola
P6556,Vacuum Cleaner,Home Appliances,Washing Machine,164.4,38,Female,24,3,Positive,Vacuum CleanerHola
P6557,Yoga Mat,Sports,Yoga Mat,431.6,49,Female,27,4,Positive,Yoga MatHola
P6558,Skincare Cream,Beauty,Fragrance,123.75,28,Female,36,3,Neutral,Skincare CreamHola
P6559,Chair,Furniture,Sofa,1382.51,38,Female,21,5,Positive,ChairHola
P6560,Refrigerator,Home Appliances,Microwave,283.23,22,Male,25,4,Positive,RefrigeratorHola
P6561,Refrigerator,Home Appliances,Washing Machine,393.09,24,Female,24,4,Positive,RefrigeratorHola
P6562,Refrigerator,Home Appliances,Vacuum Cleaner,740.9,42,Male,12,5,Positive,RefrigeratorHola
P6563,Shampoo,Beauty,Fragrance,118.82,27,Female,11,3,Neutral,ShampooHola
P6564,Sofa,Furniture,Bookshelf,169.77,18,Female,9,4,Positive,SofaHola
P6565,Soccer Ball,Sports,Basketball,576.29,52,Female,6,4,Very Positive,Soccer BallHola
P6566,Skincare Cream,Beauty,Nail Polish,105.02,28,Female,17,5,Neutral,Skincare CreamHola
P6567,T-Shirt,Clothing,Pants,114.65,24,Male,25,3,Neutral,T-ShirtHola
P6568,Refrigerator,Home Appliances,Air Conditioner,905.34,47,Female,21,4,Very Positive,RefrigeratorHola
P6569,Laptop,Electronics,Headphones,1101.41,61,Female,3,5,Very Positive,LaptopHola
P6570,Air Conditioner,Home Appliances,Washing Machine,528.76,31,Female,26,5,Positive,Air ConditionerHola
P6571,Yoga Mat,Sports,Bicycle,380.85,45,Female,19,4,Positive,Yoga MatHola
P6572,Basketball,Sports,Bicycle,302.85,26,Male,43,5,Very Positive,BasketballHola
P6573,Soccer Ball,Sports,Bicycle,231.45,65,Female,20,4,Very Positive,Soccer BallHola
P6574,Basketball,Sports,Bicycle,767.16,55,Female,12,5,Very Positive,BasketballHola
P6575,Nail Polish,Beauty,Fragrance,113.66,61,Female,18,5,Positive,Nail PolishHola
P6576,Yoga Mat,Sports,Yoga Mat,722.38,43,Female,11,4,Very Positive,Yoga MatHola
P6577,Chair,Furniture,Cabinet,1396.51,20,Female,5,5,Very Positive,ChairHola
P6578,Dining Table,Furniture,Sofa,931.3,54,Female,17,4,Positive,Dining TableHola
P6579,Nail Polish,Beauty,Nail Polish,104.42,45,Female,27,3,Neutral,Nail PolishHola
P6580,Tablet,Electronics,Headphones,185.76,24,Male,36,4,Neutral,TabletHola
P6581,Couch,Furniture,Chair,1053.37,53,Female,3,4,Positive,CouchHola
P6582,Yoga Mat,Sports,Yoga Mat,645.55,33,Male,11,4,Positive,Yoga MatHola
P6583,Chair,Furniture,Sofa,1300.56,59,Female,8,5,Very Positive,ChairHola
P6584,Pants,Clothing,Pants,151.7,49,Female,12,5,Positive,PantsHola
P6585,Basketball,Sports,Yoga Mat,456.37,26,Male,43,4,Positive,BasketballHola
P6586,Microwave,Home Appliances,Air Conditioner,200.18,57,Male,19,4,Very Positive,MicrowaveHola
P6587,Dining Table,Furniture,Chair,1219.84,34,Female,17,4,Very Positive,Dining TableHola
P6588,Air Conditioner,Home Appliances,Air Conditioner,634.59,25,Female,21,4,Positive,Air ConditionerHola
P6589,Sofa,Furniture,Bookshelf,1118.08,32,Male,12,5,Positive,SofaHola
P6590,Wireless Mouse,Electronics,Tablets,1472.46,35,Male,24,4,Very Positive,Wireless MouseHola
P6591,Smartphone,Electronics,Tablets,516.13,60,Female,6,5,Very Positive,SmartphoneHola
P6592,Football,Sports,Bicycle,529.44,49,Female,22,4,Very Positive,FootballHola
P6593,Bluetooth Speaker,Electronics,Laptops,484.52,28,Male,20,5,Positive,Bluetooth SpeakerHola
P6594,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,260.04,27,Male,28,4,Very Positive,Vacuum CleanerHola
P6595,Dining Table,Furniture,Cabinet,1046.28,56,Female,16,4,Positive,Dining TableHola
P6596,Shoes,Clothing,T-Shirts,172.15,25,Female,6,5,Neutral,ShoesHola
P6597,Smartphone,Electronics,Smartwatches,586.18,23,Female,42,4,Very Positive,SmartphoneHola
P6598,Shoes,Clothing,Dresses,19.34,53,Male,9,3,Neutral,ShoesHola
P6599,Shampoo,Beauty,Nail Polish,61.92,40,Female,24,3,Neutral,ShampooHola
P6600,Lipstick,Beauty,Fragrance,61.79,47,Female,12,4,Neutral,LipstickHola
P6601,Chair,Furniture,Sofa,1172.06,23,Male,19,4,Very Positive,ChairHola
P6602,Nail Polish,Beauty,Hair Care,18.99,45,Male,12,3,Neutral,Nail PolishHola
P6603,Dress,Clothing,Jackets,118.97,22,Male,27,3,Positive,DressHola
P6604,Dishwasher,Home Appliances,Refrigerator,813.07,28,Female,39,4,Very Positive,DishwasherHola
P6605,Couch,Furniture,Table,538.43,64,Female,12,4,Very Positive,CouchHola
P6606,Tennis Racket,Sports,Tennis Racket,528.18,24,Male,29,5,Positive,Tennis RacketHola
P6607,Foundation,Beauty,Hair Care,91.62,55,Female,11,5,Neutral,FoundationHola
P6608,Jacket,Clothing,Sweaters,109.83,19,Female,15,4,Neutral,JacketHola
P6609,Bicycle,Sports,Basketball,113.41,46,Female,18,5,Neutral,BicycleHola
P6610,Bluetooth Speaker,Electronics,Laptops,769.14,33,Male,26,5,Very Positive,Bluetooth SpeakerHola
P6611,Dining Table,Furniture,Sofa,1360.22,32,Female,22,5,Positive,Dining TableHola
P6612,Bluetooth Speaker,Electronics,Smartwatches,671.14,60,Female,17,5,Positive,Bluetooth SpeakerHola
P6613,Shampoo,Beauty,Fragrance,31.53,41,Female,28,2,Neutral,ShampooHola
P6614,Shoes,Clothing,Jackets,188.99,24,Male,46,3,Positive,ShoesHola
P6615,Couch,Furniture,Sofa,264.34,53,Male,13,5,Very Positive,CouchHola
P6616,Headphones,Electronics,Mobile Phones,998.6,54,Male,0,5,Very Positive,HeadphonesHola
P6617,Bicycle,Sports,Yoga Mat,560.33,51,Female,16,5,Positive,BicycleHola
P6618,Basketball,Sports,Tennis Racket,663.27,59,Female,11,4,Positive,BasketballHola
P6619,Bicycle,Sports,Tennis Racket,139.09,64,Male,0,5,Positive,BicycleHola
P6620,Basketball,Sports,Tennis Racket,115.44,19,Female,45,4,Positive,BasketballHola
P6621,Skincare Cream,Beauty,Hair Care,161.58,41,Male,10,3,Neutral,Skincare CreamHola
P6622,Dishwasher,Home Appliances,Washing Machine,618.24,40,Male,21,5,Positive,DishwasherHola
P6623,Tablet,Electronics,Smartwatches,1242.39,39,Male,24,5,Positive,TabletHola
P6624,Chair,Furniture,Cabinet,1039.61,29,Female,48,5,Very Positive,ChairHola
P6625,Skincare Cream,Beauty,Skin Care,36.28,26,Female,24,1,Negative,Skincare CreamHola
P6626,Dining Table,Furniture,Table,384.64,51,Male,15,5,Very Positive,Dining TableHola
P6627,Wireless Mouse,Electronics,Headphones,845.35,51,Female,6,5,Very Positive,Wireless MouseHola
P6628,Bluetooth Speaker,Electronics,Headphones,1339.11,53,Male,12,5,Positive,Bluetooth SpeakerHola
P6629,Bookshelf,Furniture,Cabinet,1127.13,64,Female,9,5,Very Positive,BookshelfHola
P6630,Air Conditioner,Home Appliances,Vacuum Cleaner,886.11,28,Male,40,5,Very Positive,Air ConditionerHola
P6631,Microwave,Home Appliances,Air Conditioner,177.82,36,Male,19,5,Positive,MicrowaveHola
P6632,Bookshelf,Furniture,Chair,514.16,18,Male,44,4,Positive,BookshelfHola
P6633,Jacket,Clothing,Jackets,151.07,56,Female,1,3,Neutral,JacketHola
P6634,Refrigerator,Home Appliances,Air Conditioner,312.69,60,Male,8,4,Very Positive,RefrigeratorHola
P6635,Tennis Racket,Sports,Football,471.56,49,Female,26,4,Very Positive,Tennis RacketHola
P6636,Chair,Furniture,Bookshelf,946.37,44,Female,23,4,Very Positive,ChairHola
P6637,Dress,Clothing,Shoes,47.48,55,Male,6,1,Neutral,DressHola
P6638,Football,Sports,Bicycle,387.5,20,Male,42,5,Very Positive,FootballHola
P6639,Vacuum Cleaner,Home Appliances,Washing Machine,732.98,57,Female,20,4,Very Positive,Vacuum CleanerHola
P6640,Jacket,Clothing,Jackets,86.23,61,Male,14,4,Neutral,JacketHola
P6641,Sofa,Furniture,Bookshelf,131.56,46,Female,28,5,Neutral,SofaHola
P6642,Bicycle,Sports,Bicycle,357.29,18,Female,49,4,Positive,BicycleHola
P6643,T-Shirt,Clothing,Pants,96.94,53,Female,5,3,Neutral,T-ShirtHola
P6644,Shoes,Clothing,Shoes,34.53,34,Male,25,3,Negative,ShoesHola
P6645,Smartphone,Electronics,Speakers,969.38,50,Female,10,4,Very Positive,SmartphoneHola
P6646,Sweater,Clothing,Pants,105.47,48,Female,12,3,Neutral,SweaterHola
P6647,Dress,Clothing,Shoes,165.03,60,Female,0,3,Positive,DressHola
P6648,T-Shirt,Clothing,Shoes,105.96,63,Female,9,3,Positive,T-ShirtHola
P6649,Sweater,Clothing,Pants,11.95,21,Male,16,2,Neutral,SweaterHola
P6650,Jeans,Clothing,Dresses,93.63,53,Female,11,5,Positive,JeansHola
P6651,Vacuum Cleaner,Home Appliances,Refrigerator,83.77,41,Female,20,5,Neutral,Vacuum CleanerHola
P6652,Tablet,Electronics,Smartwatches,464.86,63,Female,5,5,Positive,TabletHola
P6653,Headphones,Electronics,Headphones,1240.33,29,Male,19,5,Positive,HeadphonesHola
P6654,Basketball,Sports,Yoga Mat,760.47,47,Male,12,4,Very Positive,BasketballHola
P6655,Headphones,Electronics,Tablets,1370.2,24,Male,44,5,Positive,HeadphonesHola
P6656,Pants,Clothing,Pants,73.27,61,Female,8,4,Neutral,PantsHola
P6657,Yoga Mat,Sports,Basketball,369.58,31,Male,29,4,Positive,Yoga MatHola
P6658,Soccer Ball,Sports,Yoga Mat,325.17,21,Female,28,4,Positive,Soccer BallHola
P6659,Football,Sports,Basketball,404.98,38,Female,14,5,Positive,FootballHola
P6660,Lipstick,Beauty,Fragrance,184.78,43,Female,21,5,Positive,LipstickHola
P6661,Pants,Clothing,Pants,98.24,52,Female,13,3,Neutral,PantsHola
P6662,Tablet,Electronics,Headphones,956.8,39,Male,22,5,Very Positive,TabletHola
P6663,Washing Machine,Home Appliances,Microwave,75.76,46,Female,23,3,Neutral,Washing MachineHola
P6664,Bookshelf,Furniture,Bookshelf,546.84,40,Male,20,4,Very Positive,BookshelfHola
P6665,Foundation,Beauty,Hair Care,157.31,30,Male,19,3,Neutral,FoundationHola
P6666,Pants,Clothing,Jackets,119.59,30,Female,10,5,Positive,PantsHola
P6667,Soccer Ball,Sports,Bicycle,324.7,32,Male,10,4,Very Positive,Soccer BallHola
P6668,Dishwasher,Home Appliances,Microwave,585.51,23,Male,36,5,Positive,DishwasherHola
P6669,Skincare Cream,Beauty,Makeup,145.57,45,Male,20,5,Positive,Skincare CreamHola
P6670,Smartphone,Electronics,Tablets,629.08,25,Male,31,4,Positive,SmartphoneHola
P6671,Skincare Cream,Beauty,Fragrance,136.6,55,Female,16,3,Neutral,Skincare CreamHola
P6672,Tennis Racket,Sports,Bicycle,318.31,22,Male,5,5,Positive,Tennis RacketHola
P6673,Bicycle,Sports,Football,484.11,43,Female,28,4,Positive,BicycleHola
P6674,Vacuum Cleaner,Home Appliances,Air Conditioner,145.69,29,Female,19,5,Positive,Vacuum CleanerHola
P6675,Refrigerator,Home Appliances,Washing Machine,858.39,40,Female,25,5,Very Positive,RefrigeratorHola
P6676,Soccer Ball,Sports,Bicycle,209.44,24,Female,16,4,Positive,Soccer BallHola
P6677,Bicycle,Sports,Basketball,752.59,43,Male,20,4,Very Positive,BicycleHola
P6678,Nail Polish,Beauty,Makeup,145.02,36,Male,15,5,Positive,Nail PolishHola
P6679,Basketball,Sports,Yoga Mat,236.48,38,Female,11,5,Very Positive,BasketballHola
P6680,Cabinet,Furniture,Cabinet,209.48,56,Male,9,4,Positive,CabinetHola
P6681,Jeans,Clothing,Pants,12.76,58,Female,1,2,Negative,JeansHola
P6682,Bookshelf,Furniture,Bookshelf,775.18,34,Female,30,5,Positive,BookshelfHola
P6683,T-Shirt,Clothing,Dresses,92.29,63,Female,9,5,Positive,T-ShirtHola
P6684,Perfume,Beauty,Fragrance,136.17,37,Male,22,3,Positive,PerfumeHola
P6685,Couch,Furniture,Bookshelf,420.53,61,Male,5,5,Positive,CouchHola
P6686,Microwave,Home Appliances,Vacuum Cleaner,614.99,31,Male,11,4,Very Positive,MicrowaveHola
P6687,Microwave,Home Appliances,Air Conditioner,125.79,31,Female,19,3,Neutral,MicrowaveHola
P6688,Washing Machine,Home Appliances,Vacuum Cleaner,762.72,62,Female,4,4,Very Positive,Washing MachineHola
P6689,Tablet,Electronics,Tablets,917.21,65,Female,14,5,Very Positive,TabletHola
P6690,Jacket,Clothing,Shoes,126.36,19,Male,29,3,Positive,JacketHola
P6691,Washing Machine,Home Appliances,Vacuum Cleaner,172.76,58,Female,15,5,Neutral,Washing MachineHola
P6692,Laptop,Electronics,Tablets,465.59,32,Female,30,5,Very Positive,LaptopHola
P6693,Sofa,Furniture,Sofa,1337.6,38,Female,13,5,Very Positive,SofaHola
P6694,Sofa,Furniture,Bookshelf,892.87,33,Male,29,5,Very Positive,SofaHola
P6695,Shampoo,Beauty,Skin Care,47.57,20,Female,26,1,Negative,ShampooHola
P6696,Air Conditioner,Home Appliances,Washing Machine,180.43,48,Female,11,4,Neutral,Air ConditionerHola
P6697,Sweater,Clothing,Pants,190.99,23,Female,37,4,Positive,SweaterHola
P6698,Bluetooth Speaker,Electronics,Tablets,444.36,25,Male,16,5,Positive,Bluetooth SpeakerHola
P6699,T-Shirt,Clothing,Sweaters,169.83,44,Female,14,3,Positive,T-ShirtHola
P6700,Laptop,Electronics,Mobile Phones,1483.3,20,Female,23,5,Positive,LaptopHola
P6701,Shoes,Clothing,Pants,191.73,30,Male,14,5,Positive,ShoesHola
P6702,Wireless Mouse,Electronics,Mobile Phones,500.89,48,Male,23,5,Positive,Wireless MouseHola
P6703,Bookshelf,Furniture,Sofa,850.04,24,Female,9,4,Very Positive,BookshelfHola
P6704,Washing Machine,Home Appliances,Refrigerator,51.12,45,Male,19,3,Neutral,Washing MachineHola
P6705,Smartwatch,Electronics,Headphones,1452.62,48,Female,18,5,Very Positive,SmartwatchHola
P6706,Sofa,Furniture,Bookshelf,1034.56,23,Male,15,4,Very Positive,SofaHola
P6707,Wireless Mouse,Electronics,Mobile Phones,857.96,24,Female,44,4,Very Positive,Wireless MouseHola
P6708,Bicycle,Sports,Basketball,717.11,41,Female,18,4,Very Positive,BicycleHola
P6709,Headphones,Electronics,Mobile Phones,1040.64,57,Female,3,4,Positive,HeadphonesHola
P6710,Cabinet,Furniture,Chair,154.98,27,Female,9,4,Positive,CabinetHola
P6711,Laptop,Electronics,Headphones,731.95,37,Female,18,4,Positive,LaptopHola
P6712,T-Shirt,Clothing,Shoes,24.49,65,Male,17,3,Negative,T-ShirtHola
P6713,Bicycle,Sports,Football,634.71,24,Female,29,4,Positive,BicycleHola
P6714,Jacket,Clothing,T-Shirts,163.28,26,Female,10,4,Positive,JacketHola
P6715,Jeans,Clothing,Dresses,24.46,28,Female,11,1,Neutral,JeansHola
P6716,Football,Sports,Football,225.88,27,Female,22,4,Very Positive,FootballHola
P6717,Vacuum Cleaner,Home Appliances,Refrigerator,708.99,64,Male,5,5,Positive,Vacuum CleanerHola
P6718,Lipstick,Beauty,Makeup,132.73,43,Female,20,4,Neutral,LipstickHola
P6719,T-Shirt,Clothing,Dresses,113.94,21,Male,48,4,Neutral,T-ShirtHola
P6720,Shampoo,Beauty,Fragrance,197.42,33,Female,26,4,Neutral,ShampooHola
P6721,Pants,Clothing,Sweaters,149.72,61,Male,12,4,Neutral,PantsHola
P6722,Lipstick,Beauty,Makeup,141.41,60,Male,16,4,Positive,LipstickHola
P6723,Couch,Furniture,Chair,556.56,50,Male,20,4,Very Positive,CouchHola
P6724,Sweater,Clothing,T-Shirts,23.28,32,Male,27,1,Negative,SweaterHola
P6725,Bluetooth Speaker,Electronics,Smartwatches,1131.78,40,Female,10,5,Positive,Bluetooth SpeakerHola
P6726,Soccer Ball,Sports,Football,614.12,46,Female,20,4,Positive,Soccer BallHola
P6727,Bicycle,Sports,Bicycle,597.93,50,Male,0,4,Very Positive,BicycleHola
P6728,Headphones,Electronics,Mobile Phones,1346.8,27,Female,32,5,Positive,HeadphonesHola
P6729,Wireless Mouse,Electronics,Smartwatches,394.58,65,Female,0,5,Positive,Wireless MouseHola
P6730,Bluetooth Speaker,Electronics,Tablets,1218.72,50,Female,10,4,Very Positive,Bluetooth SpeakerHola
P6731,Headphones,Electronics,Smartwatches,1183.23,49,Female,17,4,Positive,HeadphonesHola
P6732,Cabinet,Furniture,Bookshelf,1186.56,54,Female,4,4,Positive,CabinetHola
P6733,Washing Machine,Home Appliances,Microwave,534.34,62,Male,0,4,Very Positive,Washing MachineHola
P6734,Bluetooth Speaker,Electronics,Headphones,486.01,39,Female,21,4,Very Positive,Bluetooth SpeakerHola
P6735,Football,Sports,Yoga Mat,723.04,55,Male,13,4,Positive,FootballHola
P6736,Shoes,Clothing,T-Shirts,52.12,45,Male,11,5,Neutral,ShoesHola
P6737,Microwave,Home Appliances,Washing Machine,390.73,37,Male,30,4,Very Positive,MicrowaveHola
P6738,Dining Table,Furniture,Chair,162.61,30,Male,18,5,Positive,Dining TableHola
P6739,Sofa,Furniture,Table,985.75,18,Female,37,4,Positive,SofaHola
P6740,Tennis Racket,Sports,Basketball,460.48,33,Male,18,5,Very Positive,Tennis RacketHola
P6741,Soccer Ball,Sports,Yoga Mat,286.48,56,Female,5,5,Positive,Soccer BallHola
P6742,Dining Table,Furniture,Cabinet,1158.16,50,Male,5,5,Positive,Dining TableHola
P6743,Tablet,Electronics,Tablets,617.46,64,Male,0,5,Very Positive,TabletHola
